label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.444060922,0.218341187,0.008047207,0.999926329,0.517094731,0.313712567,-0.1082137,0.99986285,0.452005714,0.340396762,0.276174724,0.999328792,0.444207013,0.53775084,0.26710692,0.167365119,0.468003154,0.467988938,-0.200783491,0.989129245,0.431067228,0.625321686,0.11533349,0.242653251,0.424448311,0.313537449,-0.103864118,0.96594578,0.470998824,0.766148746,-0.107639134,0.996150374,0.446989864,0.765515685,0.107835084,0.995254934
C,0.43744424,0.227777615,0.023300147,0.99992305,0.518559277,0.316029996,-0.138279989,0.999836445,0.45336777,0.34184134,0.269110382,0.999285281,0.447054327,0.537037909,0.202407345,0.153373897,0.465468407,0.473779857,-0.235780418,0.984560251,0.430053681,0.403515011,-0.00965169,0.226965711,0.427079231,0.303697407,-0.134150788,0.954869509,0.471638888,0.770200431,-0.108332425,0.995944262,0.447308958,0.771200657,0.108562693,0.995359123
C,0.44421047,0.225575253,0.048638985,0.999935746,0.523253083,0.311555803,-0.110124379,0.99983114,0.462293088,0.358690262,0.292422712,0.999215305,0.409029901,0.510221004,0.179406926,0.186553732,0.46751377,0.473753601,-0.191917151,0.981896877,0.401238114,0.367451519,-0.094393566,0.300927669,0.415973812,0.296306103,-0.086921901,0.952542365,0.476115704,0.772143006,-0.11270421,0.995753646,0.448884904,0.777290463,0.112887591,0.995573699
C,0.450410843,0.228152871,0.07559704,0.999948442,0.526257753,0.309892356,-0.093187712,0.999848127,0.472156405,0.360814422,0.288317472,0.999248981,0.410231531,0.531877458,0.170635059,0.213255703,0.463657528,0.465813816,-0.163894951,0.981821835,0.395195901,0.417275101,-0.09045925,0.362453282,0.385571361,0.302847475,-0.057252645,0.954497814,0.4833709,0.767623067,-0.103050865,0.995932102,0.453937858,0.769836664,0.103338785,0.995870948
C,0.452793062,0.211500525,0.060258679,0.999696732,0.500126839,0.319392502,-0.151527956,0.999856889,0.484477878,0.343895108,0.278041333,0.99927032,0.45417431,0.553766012,0.339217603,0.10689757,0.428487927,0.464217186,-0.152644694,0.986504853,0.43732965,0.647925854,0.277596027,0.157563716,0.385166585,0.308334917,0.047187593,0.963739395,0.462970525,0.767301679,-0.122232117,0.995121837,0.459372312,0.771242857,0.122525893,0.994222105
C,0.444794327,0.204663381,0.047033552,0.999735951,0.495865971,0.322420835,-0.167171657,0.999756932,0.486873984,0.352673978,0.271078289,0.99924922,0.457667947,0.551949501,0.365241349,0.08430969,0.444749624,0.466116637,-0.262615979,0.977921963,0.434521556,0.680253267,0.356370181,0.12210802,0.415940404,0.310846448,-0.174899444,0.933031082,0.452148378,0.777466893,-0.127337649,0.994311333,0.462157786,0.784830332,0.12744768,0.993680358
C,0.446597785,0.209649801,0.025834795,0.999777079,0.496001869,0.329047322,-0.115882263,0.999735355,0.479888856,0.363188893,0.270552784,0.999326289,0.461833537,0.561049163,0.341220856,0.074303247,0.449236393,0.475085557,-0.259963006,0.973049164,0.446776748,0.697434962,0.311463267,0.102054298,0.424550176,0.311246037,-0.201335415,0.918182254,0.453408182,0.778312922,-0.116119713,0.994682193,0.459218174,0.78557688,0.116258621,0.994198918
C,0.452164799,0.217075676,0.046120834,0.999817729,0.497893691,0.327650905,-0.108309358,0.999761224,0.492249012,0.362058401,0.26851505,0.999424756,0.463472009,0.561160982,0.361775279,0.065917782,0.448031843,0.473641992,-0.240797356,0.971419513,0.446452826,0.690707624,0.338713527,0.087046102,0.424088985,0.314046234,-0.190464705,0.912797809,0.453661919,0.771597564,-0.115854107,0.995371282,0.462650031,0.782092929,0.115992464,0.994831026
C,0.459036559,0.21623306,0.097761318,0.999840081,0.501563609,0.322787613,-0.122399926,0.999745011,0.500911832,0.359912753,0.307391286,0.999384701,0.469425678,0.553586066,0.401724607,0.056843773,0.448979259,0.465847731,-0.140769303,0.969432831,0.442603946,0.545555472,0.390051514,0.077691421,0.40166676,0.312444806,0.047701012,0.896508694,0.460581571,0.771123111,-0.119654618,0.995310605,0.471710533,0.780446351,0.119907856,0.994807184
C,0.453772694,0.205665335,0.046055742,0.999776065,0.503564179,0.321006835,-0.161284715,0.999869347,0.4755615,0.347896993,0.274951577,0.999356866,0.430718035,0.526951134,0.281609893,0.104110368,0.433934391,0.465149999,-0.18739748,0.984269023,0.41866523,0.412051737,0.138279006,0.192694351,0.400653452,0.304172695,0.014072645,0.959884703,0.47223711,0.781172752,-0.118419036,0.996281266,0.462900102,0.779627502,0.118702322,0.99609524
C,0.447463095,0.207944915,0.052925672,0.99979347,0.497180343,0.32392928,-0.16666542,0.999785662,0.492026955,0.349862665,0.282842487,0.999288619,0.457976758,0.545598149,0.365824848,0.09068732,0.441166937,0.466743708,-0.231002405,0.975680649,0.439940363,0.548289597,0.329621285,0.167230979,0.419563353,0.313270688,-0.07202965,0.927898228,0.45933035,0.786943436,-0.128679335,0.995203257,0.465921134,0.787054121,0.128881589,0.995199621
C,0.448488861,0.18135339,-0.061402276,0.999746382,0.499457717,0.330963403,-0.211113721,0.999726474,0.481911123,0.334869444,0.138662666,0.999117792,0.432236344,0.489950478,0.170502886,0.077776961,0.438830256,0.454164892,-0.188508257,0.963361979,0.419337839,0.440020323,0.109508365,0.141424224,0.42250222,0.259895355,-0.018082106,0.919830024,0.462180972,0.659839392,-0.089893863,0.99542129,0.44832769,0.652414143,0.089861833,0.99552834
C,0.446560115,0.188950568,0.051137079,0.999697804,0.504752159,0.330397487,-0.115107268,0.999699295,0.472226769,0.336878181,0.239692956,0.999079823,0.43550989,0.501489341,0.23012042,0.075548857,0.440048486,0.4593454,-0.106941439,0.954102516,0.427137822,0.541956842,0.106068902,0.13855058,0.422104567,0.276008844,0.075117581,0.917482495,0.467875957,0.697865188,-0.088263497,0.995772719,0.442188412,0.684175134,0.088219389,0.995906532
C,0.449236065,0.195226714,0.068086728,0.999697089,0.508850574,0.327255428,-0.110929444,0.999673605,0.474809319,0.347200543,0.267874688,0.999113381,0.442445368,0.540658474,0.242411584,0.074679129,0.445278317,0.470132291,-0.083172455,0.942443252,0.428540587,0.576008141,0.055018716,0.13748993,0.413058996,0.297584265,0.149098814,0.913822353,0.475922644,0.727436423,-0.089369334,0.996635199,0.435953826,0.719655991,0.089350604,0.996834457
C,0.462287635,0.207854003,0.110229589,0.999468386,0.509765506,0.323502243,-0.104202837,0.999890506,0.483370453,0.365660578,0.349153727,0.999279797,0.428013086,0.538230777,0.289671093,0.0975243,0.442806453,0.4662126,-0.162248999,0.984588146,0.383103669,0.469471306,0.094283611,0.184735104,0.345585942,0.318765432,-0.020221584,0.971435666,0.492453724,0.791202009,-0.122286677,0.997038782,0.467450827,0.786423266,0.122459799,0.995771289
C,0.461900711,0.206975371,0.093835928,0.99960047,0.510879517,0.320660233,-0.112747058,0.999857247,0.482552737,0.354731828,0.312657297,0.999264061,0.427503675,0.525651574,0.260586232,0.110454783,0.43927303,0.45073545,-0.154002249,0.981117964,0.412770301,0.453167856,0.078560792,0.198034659,0.379794955,0.297999531,0.000912038,0.95817554,0.477819711,0.766044974,-0.115903586,0.99713105,0.464655817,0.767687142,0.116132498,0.996318877
C,0.456727028,0.207396448,0.088994049,0.99969244,0.51071763,0.321524501,-0.113688536,0.999822855,0.478778958,0.354871958,0.299511075,0.999188662,0.443903804,0.524482667,0.289318651,0.108923525,0.443170577,0.452060431,-0.137767613,0.976136029,0.43098405,0.539003432,0.166392043,0.200555548,0.412997633,0.305675417,0.057271019,0.942737162,0.470944047,0.760158539,-0.115437351,0.996904731,0.46243757,0.764873683,0.115613714,0.996446371
C,0.451654017,0.212474689,0.077327579,0.999749482,0.507333994,0.324999243,-0.099600002,0.999791622,0.483697951,0.355697244,0.277067453,0.999198854,0.46045807,0.541844368,0.278029799,0.093107499,0.449280947,0.455211312,-0.134822324,0.970577657,0.44650951,0.574041903,0.156747729,0.164961368,0.426291764,0.300756574,-0.007537075,0.92416662,0.465497553,0.761224926,-0.110138088,0.996864378,0.462762773,0.765628397,0.110257082,0.996469319
C,0.45091784,0.210612655,0.074737668,0.999780595,0.505578816,0.325371146,-0.096217759,0.999754012,0.474516064,0.357109785,0.283379763,0.999133527,0.454800755,0.548244834,0.340209603,0.080543987,0.450942844,0.460820794,-0.152321279,0.967646599,0.441362441,0.58337009,0.279640257,0.137727112,0.419668287,0.303571194,-0.023565987,0.915755987,0.465426803,0.758484602,-0.109751076,0.996774673,0.456858754,0.765175462,0.109868698,0.996357739
C,0.451478004,0.203273445,0.106501952,0.99983412,0.505535901,0.324256718,-0.10513106,0.999749064,0.47708118,0.36294511,0.326554418,0.999110103,0.44418028,0.556943893,0.339501441,0.076080978,0.450706959,0.463178128,-0.130195305,0.96721226,0.419742197,0.542499185,0.164602816,0.123742916,0.39216572,0.314700842,0.049273714,0.909900188,0.468786031,0.764875948,-0.115536861,0.996775031,0.458478868,0.770538032,0.115688168,0.996547878
C,0.451088369,0.209824577,0.079172939,0.999679744,0.49829495,0.327802181,-0.129748687,0.999880672,0.472655833,0.361123413,0.319694579,0.999414682,0.420303583,0.536090732,0.324582934,0.128081501,0.425390601,0.473634005,-0.185731888,0.986836672,0.40361321,0.467998415,0.196433395,0.263847798,0.365202308,0.312640041,-0.002873421,0.974944234,0.469010472,0.787370682,-0.121531181,0.99740833,0.461420268,0.786886811,0.121789828,0.996886432
C,0.44474268,0.213994116,0.048013262,0.999726892,0.494342446,0.327987373,-0.167097986,0.999822378,0.476649821,0.352556705,0.271569073,0.999339938,0.453330636,0.54451251,0.320023388,0.106550798,0.435994744,0.475819021,-0.178556576,0.982165277,0.432982922,0.586391866,0.276159614,0.214299068,0.400259882,0.318199366,-0.00522557,0.956160724,0.460875243,0.77647233,-0.122877039,0.996551931,0.463588238,0.778114498,0.123115234,0.996338725
C,0.44288376,0.212832481,0.087475829,0.999765694,0.494974196,0.330373943,-0.113315634,0.999759197,0.480147988,0.353443533,0.280382305,0.99930656,0.464318901,0.588554323,0.357193768,0.093945019,0.44049409,0.482070178,-0.143804759,0.974113941,0.453283787,0.7109828,0.317903161,0.174693257,0.418059587,0.304400712,0.02418869,0.935272455,0.459163457,0.766858697,-0.11516726,0.995814979,0.45801273,0.771544099,0.11530178,0.995963633
C,0.441933513,0.21358794,0.088295847,0.999790847,0.496037692,0.330879122,-0.1024158,0.999722719,0.483862281,0.359455496,0.28329277,0.999336123,0.463917196,0.577765882,0.378137678,0.082304485,0.443061203,0.479623735,-0.173768297,0.966364205,0.447658807,0.670980811,0.364857346,0.14325276,0.414584309,0.301431596,-0.053765491,0.917500973,0.455763966,0.767440796,-0.112866014,0.995484054,0.459911972,0.774943531,0.112971,0.995789707
C,0.447663099,0.210449666,0.095113911,0.999822021,0.499172211,0.329992205,-0.112403072,0.999725521,0.479068875,0.359585881,0.310163856,0.999270141,0.454137176,0.548050284,0.37636283,0.072865129,0.444996297,0.479353577,-0.153619185,0.967685282,0.427787632,0.555102408,0.298364431,0.123663276,0.400683969,0.30844605,0.008696663,0.921511769,0.458392769,0.77159065,-0.11473164,0.995649457,0.458671242,0.780819654,0.114811271,0.995871186
C,0.446892142,0.210094869,0.080668643,0.999783337,0.494205743,0.319335997,-0.098887324,0.999884486,0.480344415,0.359977514,0.292728931,0.999373198,0.451614529,0.572198272,0.379678965,0.116537243,0.435711592,0.481175363,-0.159126818,0.987460375,0.430316269,0.596449554,0.379550636,0.209224582,0.383230209,0.321914405,-0.046530709,0.973163903,0.465941101,0.767969906,-0.118298255,0.997482359,0.462177902,0.775412977,0.118527874,0.996868908
C,0.438530266,0.210010856,0.054896154,0.999775171,0.492325783,0.323873669,-0.154522628,0.999744415,0.48017469,0.347134829,0.274368286,0.999183774,0.455167443,0.54845053,0.342718452,0.088662632,0.444307953,0.494611472,-0.167145416,0.976391613,0.438033044,0.681880593,0.302633554,0.151035592,0.408343971,0.324985027,0.005099858,0.941834986,0.455261648,0.771763325,-0.125485241,0.994834661,0.462528229,0.776384294,0.125703961,0.994511902
C,0.437943697,0.191638559,0.05530154,0.999684095,0.504245877,0.331754655,-0.105263174,0.999720871,0.454579502,0.339068621,0.24577114,0.9989959,0.438809454,0.515514076,0.213983119,0.082977474,0.446180552,0.486208498,-0.084288254,0.968676805,0.433417916,0.560608506,0.064652033,0.143165052,0.408850223,0.313412726,0.130051523,0.938826919,0.476509154,0.696598113,-0.082259707,0.995279729,0.426642746,0.693759501,0.082184337,0.994998395
C,0.439076096,0.198803544,0.075446203,0.999655247,0.511928737,0.333680391,-0.079846032,0.999695539,0.447708607,0.339427114,0.27687332,0.998915374,0.408444464,0.522729278,0.211215883,0.085189961,0.445233703,0.493879437,-0.124331146,0.951916099,0.388514102,0.498272926,-0.011389431,0.150267407,0.390431494,0.319973141,-0.027759533,0.93318218,0.480224341,0.726250052,-0.076186858,0.996205211,0.427991569,0.723269582,0.07641197,0.996013463
C,0.439082682,0.205510437,0.082283735,0.999694943,0.508338571,0.331204921,-0.109392755,0.999663472,0.464376807,0.340017825,0.30426988,0.998996317,0.407808483,0.511130691,0.225446284,0.117568262,0.444574982,0.488759458,-0.150819078,0.949953735,0.382485956,0.475233257,-0.001164957,0.198897675,0.355860442,0.365044385,-0.032813881,0.938530803,0.481111199,0.759221673,-0.097643308,0.996825635,0.4438954,0.743210375,0.097826205,0.996890008
C,0.456050992,0.214008734,0.093207926,0.999676645,0.498451442,0.322374195,-0.136204705,0.999874651,0.481199801,0.359010845,0.331030697,0.999495029,0.419636309,0.521798909,0.330240667,0.135162294,0.42196238,0.465243489,-0.190407634,0.986295521,0.385686666,0.431114286,0.203970701,0.259875625,0.35962522,0.318121314,-0.026430659,0.972863913,0.466218114,0.784124911,-0.127289608,0.997559726,0.459766984,0.785235167,0.127489045,0.996925771
C,0.443724066,0.215431944,0.0496286,0.999746203,0.496833861,0.32545805,-0.125648618,0.999745011,0.4738006,0.352049232,0.275655061,0.99920702,0.449065268,0.545561433,0.306549162,0.097576335,0.441642195,0.478967786,-0.170489877,0.973791242,0.429347634,0.555051565,0.185935527,0.17730172,0.41108191,0.311634034,-0.01487061,0.937890589,0.464078754,0.764379263,-0.117948003,0.995850444,0.455015302,0.769332409,0.118133873,0.995796382
C,0.442216367,0.214634463,0.050693966,0.999747574,0.497278333,0.326897889,-0.117033191,0.999726892,0.475682527,0.352147758,0.282599717,0.999188185,0.45050922,0.550802827,0.338506162,0.091664687,0.442966223,0.479002506,-0.156524539,0.970923603,0.440298438,0.643670738,0.282762706,0.16450341,0.41261667,0.305439711,-0.0043674,0.930614531,0.46053043,0.765244067,-0.117388457,0.995909154,0.455639005,0.769842744,0.117521673,0.995883107
C,0.442396045,0.214769721,0.057279721,0.999757409,0.4975214,0.327471673,-0.110592961,0.999711514,0.476276129,0.353444934,0.281537294,0.999174416,0.452506423,0.549818218,0.355289698,0.086067386,0.44341886,0.47888574,-0.155702993,0.96848017,0.442284167,0.633460462,0.322853029,0.153082535,0.416359872,0.303712636,-0.009383198,0.925330281,0.459002614,0.765047908,-0.111057855,0.99582684,0.456206799,0.770667493,0.111186914,0.995796144
C,0.462061942,0.208816692,0.056814525,0.999661207,0.506402373,0.321555018,-0.156256974,0.999833941,0.484141141,0.351398051,0.289333701,0.999234676,0.42918101,0.515553176,0.26053378,0.112930074,0.435178339,0.467408359,-0.181789592,0.982898951,0.412716955,0.389862776,0.091121085,0.219406903,0.39943856,0.29972136,-0.01474851,0.953616142,0.470501542,0.774558425,-0.122145839,0.995863438,0.464116365,0.776132762,0.122401662,0.995557249
C,0.456770301,0.209146455,0.059945814,0.999711752,0.504185855,0.327503085,-0.13214232,0.999760985,0.485996246,0.352482557,0.269591302,0.999191999,0.455553204,0.553087413,0.34737432,0.10209541,0.445629746,0.469327152,-0.184559971,0.977411687,0.443506032,0.671791255,0.322675586,0.199122861,0.423841208,0.30182752,-0.071789809,0.94277674,0.463688582,0.772088051,-0.116810232,0.995517731,0.462694854,0.775483489,0.116938695,0.995577097
C,0.45646894,0.201548517,0.092882939,0.999771595,0.507334888,0.330728143,-0.10772758,0.99971056,0.477280468,0.353069365,0.307899117,0.999095082,0.450823635,0.539302766,0.391504765,0.084184937,0.449309558,0.471282452,-0.155740231,0.974362731,0.429376781,0.605130494,0.347287744,0.160011411,0.418508738,0.306163996,-0.023783023,0.94220078,0.46273762,0.770020783,-0.115128517,0.995283604,0.455755383,0.773545563,0.115289159,0.99537158
C,0.461333692,0.200162277,0.079302058,0.99981153,0.508056223,0.329631925,-0.144554034,0.999717772,0.485636175,0.350141317,0.306258351,0.999112964,0.453394294,0.552690089,0.329121977,0.076558478,0.447519839,0.474728703,-0.14993149,0.973182499,0.432777911,0.579526842,0.215014726,0.137670726,0.400602907,0.314867735,0.059501018,0.930622816,0.462927192,0.765620112,-0.123520046,0.995306373,0.459003568,0.768546581,0.123784371,0.995557308
C,0.451350629,0.210977837,0.122468084,0.99976331,0.502474487,0.320454478,-0.095117114,0.999891102,0.476553798,0.361295551,0.321046412,0.999463677,0.443008065,0.549022913,0.338766098,0.111587882,0.429502994,0.460004985,-0.141777933,0.987549543,0.425141662,0.537235916,0.217237636,0.194378316,0.383602977,0.311159641,0.054391392,0.966991305,0.47262907,0.766681433,-0.112344094,0.997496605,0.461363792,0.776539683,0.1124084,0.996953309
C,0.445701122,0.21519798,0.069960438,0.999794781,0.497568011,0.325285405,-0.146323979,0.999826431,0.486495554,0.361969143,0.288033575,0.999343812,0.454603672,0.545500994,0.397604972,0.098680317,0.435030669,0.465867639,-0.206510708,0.983220518,0.440979272,0.553786457,0.427401423,0.170392275,0.407327294,0.317246497,-0.087502681,0.953095257,0.462854654,0.770908892,-0.118329391,0.996588767,0.463172168,0.780293584,0.118572712,0.996147335
C,0.443367898,0.219206184,0.074362949,0.999824107,0.501264215,0.329278439,-0.127494261,0.999763846,0.485696912,0.362782478,0.282337487,0.999300659,0.45940733,0.550153077,0.373561382,0.08282803,0.437629312,0.467245489,-0.161757246,0.977070749,0.439655572,0.624319971,0.358069092,0.134256974,0.415409088,0.315321952,-0.012790554,0.930827081,0.461034149,0.774538636,-0.118615478,0.995402873,0.460440844,0.783860981,0.118812561,0.995332301
C,0.449623317,0.21726656,0.062611423,0.999778926,0.493738055,0.32135728,-0.16261141,0.999853194,0.486945957,0.35387975,0.274194658,0.999320686,0.432157725,0.503903687,0.362951726,0.116324075,0.419000208,0.462161034,-0.196188733,0.986980975,0.423351109,0.584723771,0.328466445,0.19486998,0.380416483,0.312043846,-0.021965571,0.968646944,0.458777636,0.778674245,-0.130861029,0.996346891,0.464348674,0.783458173,0.131156951,0.995985627
C,0.444408476,0.217436254,0.042801309,0.999769628,0.483841062,0.325686038,-0.189976767,0.999756157,0.498419911,0.353801727,0.263159752,0.9992342,0.457108498,0.569712281,0.325003743,0.100811027,0.423794061,0.491162747,-0.178857565,0.982354164,0.438639849,0.6106534,0.26759851,0.157536909,0.399468958,0.322040439,0.049849391,0.936879337,0.446831912,0.781057715,-0.132401764,0.994870126,0.467794061,0.787272871,0.132648304,0.994685888
C,0.441429913,0.22016421,0.05401757,0.999774575,0.484023362,0.325775772,-0.181002468,0.999727726,0.499229491,0.354771495,0.270523667,0.999275625,0.469111025,0.583901823,0.359270334,0.087569095,0.430991262,0.490111828,-0.206016123,0.977602303,0.442110479,0.647357285,0.333413243,0.131490067,0.405786455,0.312310189,-0.05559339,0.924478114,0.445945948,0.784498334,-0.132047951,0.994331777,0.467725635,0.792194247,0.132233322,0.99416256
C,0.441574037,0.22135742,0.0601964,0.999758661,0.488469243,0.326466322,-0.148379982,0.999686658,0.496956825,0.356215239,0.272232831,0.999178648,0.463536382,0.561880648,0.378215283,0.077437192,0.431455463,0.485383719,-0.195422024,0.973691404,0.440965563,0.584897876,0.394281805,0.119511321,0.411373436,0.314218253,-0.045067478,0.915924549,0.447014451,0.777491689,-0.126236528,0.993736327,0.46673426,0.788848281,0.126457483,0.993330777
C,0.455015987,0.213946685,0.072086796,0.999747336,0.497861862,0.327602565,-0.174884945,0.999859512,0.485840857,0.357824862,0.295887768,0.999427438,0.437538177,0.541097641,0.361377269,0.128708169,0.415077031,0.467044979,-0.164643854,0.985941112,0.425301194,0.581677258,0.286105692,0.217131957,0.382524341,0.31795001,0.074380264,0.959207416,0.460900575,0.771345377,-0.133247674,0.995920062,0.462062001,0.779143512,0.133495316,0.995595157
C,0.446449906,0.213649139,0.059333727,0.999765158,0.492712021,0.328748852,-0.140057802,0.99974829,0.495241284,0.358500808,0.263523489,0.999310195,0.466315389,0.555286109,0.361889422,0.10248135,0.435103744,0.488392681,-0.199847862,0.977805853,0.445753783,0.626911879,0.384240806,0.166678652,0.417030811,0.313994199,-0.096204735,0.929238379,0.449246198,0.772425354,-0.122803025,0.994200766,0.464117944,0.782123923,0.123022877,0.994211257
C,0.443977892,0.213321432,0.062168393,0.999773383,0.495144248,0.329586446,-0.135419622,0.999699712,0.493179381,0.360259354,0.268635154,0.999299288,0.462112069,0.56909889,0.329217017,0.088223629,0.440057248,0.490432739,-0.188838929,0.969221652,0.449195653,0.679169714,0.309264183,0.13545835,0.417375743,0.31190744,-0.070395887,0.909377635,0.450328887,0.772149324,-0.121489525,0.993780971,0.460755944,0.781506956,0.121627301,0.993891954
C,0.44484365,0.215923443,0.057699341,0.999804258,0.497337073,0.330264926,-0.140213832,0.999706149,0.491977274,0.359148175,0.269220531,0.999369025,0.45830524,0.554990292,0.347272485,0.076740108,0.440341979,0.491856366,-0.192971617,0.967892826,0.441392094,0.67470634,0.333030432,0.113485098,0.419599444,0.315850377,-0.054513533,0.90489471,0.450517029,0.776876271,-0.121825948,0.99389261,0.461603791,0.7869941,0.121950716,0.994090736
L,0.537979841,0.245938048,0.175129697,0.998259425,0.568243802,0.359196782,-0.004429964,0.99968791,0.548980355,0.382092535,0.361101121,0.998553216,0.470666736,0.536903024,0.317685723,0.068213761,0.483353138,0.464570314,-2.67E-05,0.965521693,0.4329561,0.486959845,0.150335744,0.129557863,0.429595828,0.312640756,0.143505678,0.949278116,0.478694797,0.727343917,-0.096708685,0.996935427,0.456994742,0.716639876,0.096770972,0.994658887
L,0.534283876,0.275672942,0.140908837,0.998850644,0.567284048,0.398965299,-0.02322072,0.999783278,0.534020662,0.414249241,0.330523551,0.998990536,0.442854822,0.528565168,0.228492871,0.134039924,0.466564655,0.478989273,-0.004965681,0.972513974,0.453046918,0.410060704,-0.006656977,0.269297451,0.458997995,0.312786281,0.13430579,0.956205845,0.450867444,0.737049699,-0.095505722,0.997970104,0.422968745,0.737412393,0.095389269,0.996466219
L,0.523255765,0.29182595,0.071431786,0.999225497,0.563963056,0.425794572,-0.051612485,0.999835312,0.522564113,0.427424759,0.249720573,0.999223351,0.433689296,0.522434592,0.150597602,0.166769892,0.461574137,0.512653112,-0.063316733,0.963874578,0.472227365,0.367224932,-0.074530691,0.320434511,0.492352277,0.318331897,0.022953153,0.943045795,0.439907908,0.777808011,-0.08933834,0.998634279,0.402564257,0.750983238,0.08923623,0.997630179
L,0.520566463,0.307392508,0.062102471,0.999473274,0.569049597,0.4282794,-0.049930062,0.999878526,0.522399068,0.438412547,0.238001347,0.999411821,0.4353306,0.556987762,0.152612269,0.175646782,0.460700512,0.525268257,-0.072276056,0.957629085,0.465498775,0.526607573,-0.06896849,0.325445741,0.503203154,0.325510412,-0.000804348,0.935827255,0.441321611,0.779974759,-0.085704178,0.999040961,0.407605767,0.762297809,0.085565776,0.998360097
L,0.523015797,0.287024498,0.110295139,0.999553978,0.561192751,0.401253313,-0.033381335,0.999892771,0.52969867,0.429175675,0.291307718,0.999330819,0.437613398,0.563438058,0.289099693,0.153139651,0.461830974,0.519714952,-0.036965277,0.949384212,0.460373819,0.509537101,0.206940353,0.276605815,0.490275502,0.314261407,0.072743624,0.929165423,0.443633676,0.767187297,-0.09781868,0.999205291,0.427139521,0.760605752,0.097957522,0.998606801
L,0.507268786,0.235278592,0.064174265,0.999705553,0.552458405,0.346623987,-0.08102975,0.9999066,0.527086675,0.37372008,0.281388909,0.999190807,0.434260756,0.44302085,0.253922462,0.155486673,0.448824942,0.431166053,-0.102494963,0.957378685,0.449137568,0.335037529,0.123882137,0.332481682,0.44375965,0.253151447,0.043865815,0.941473663,0.470593393,0.742182374,-0.080809802,0.998923123,0.437487483,0.717658997,0.080987662,0.998313904
L,0.523255169,0.261481345,0.081996255,0.999433935,0.545442641,0.36667195,-0.082127281,0.999718547,0.54066813,0.407208294,0.278485417,0.998858869,0.442824513,0.530771673,0.298959494,0.161282033,0.42948398,0.435273021,-0.098397292,0.981283426,0.457444191,0.471277505,0.201196074,0.315271854,0.463763356,0.27048856,0.037705999,0.938633204,0.435607553,0.77903223,-0.102812558,0.996661425,0.435188591,0.790716588,0.103072144,0.99550736
L,0.524268925,0.275156856,0.097675741,0.999558806,0.548479378,0.390903741,-0.069446079,0.999763012,0.534795046,0.425654858,0.254555643,0.998944581,0.43625477,0.516484559,0.262414306,0.191065356,0.43135345,0.464622438,-0.087527499,0.975256383,0.465857029,0.371115029,0.165512547,0.386232078,0.479423672,0.28858605,-0.000293322,0.927129447,0.428868055,0.792843759,-0.093642734,0.997048676,0.429078102,0.798510611,0.093887322,0.995941043
L,0.519219339,0.286643773,0.06374862,0.999581695,0.549178362,0.400521725,-0.106163085,0.99978143,0.536186218,0.426947981,0.242966235,0.998961031,0.437541604,0.510368347,0.275661439,0.206748828,0.433863968,0.47680366,-0.118582636,0.963850141,0.472352862,0.359159976,0.238599673,0.417702109,0.484503686,0.308295101,-0.034745183,0.912087739,0.429849744,0.806439519,-0.100437179,0.997060657,0.429979593,0.801089525,0.100686327,0.996002316
L,0.518719673,0.278148711,0.045689061,0.99958837,0.55042398,0.386489421,-0.115658112,0.999790609,0.537388086,0.41703859,0.227826387,0.998933196,0.433819652,0.507286012,0.207494676,0.224031717,0.434747487,0.478105932,-0.101460122,0.953803182,0.471801162,0.367088139,0.091001943,0.459100187,0.485426545,0.303539485,0.020102125,0.900161326,0.435701847,0.767058969,-0.105919115,0.997372091,0.438275129,0.771555483,0.10617508,0.996500909
L,0.515907526,0.264754385,0.045727242,0.999655306,0.547222972,0.359744817,-0.12020956,0.999827862,0.542389333,0.400778919,0.2251385,0.999084175,0.446331918,0.499873459,0.244052619,0.226507142,0.435119331,0.462767333,-0.117833942,0.958487272,0.469905227,0.377151996,0.195537999,0.484049588,0.468080848,0.29036817,-0.008061644,0.908862889,0.445755154,0.756241381,-0.11025095,0.997894764,0.454602033,0.768660903,0.110439323,0.997167766
L,0.528830707,0.257685781,0.07266771,0.998584449,0.548494756,0.354364902,-0.113153964,0.99959296,0.552590907,0.403731078,0.270228237,0.998310745,0.451648355,0.500370979,0.30199948,0.110027134,0.435955405,0.443813384,-0.117844224,0.979282498,0.445343167,0.441106498,0.222413272,0.23154147,0.41889298,0.265568674,0.040226802,0.938797176,0.439102203,0.757931113,-0.108005971,0.997021973,0.453952253,0.788246274,0.108179525,0.995200872
